sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
56500000000,0,23916453888,25769803776,0,137438953472,59936,0,57856,2080,4848,0,0,0,0.00,0,0,0,0,0,0,0
57000000000,0,23926939648,25769803776,0,137438953472,60016,0,57856,2160,4848,0,0,0,0.00,0,0,0,0,0,0,0
57500000000,0,23933231104,25769803776,0,137438953472,60064,0,58352,1712,4848,0,0,0,0.00,0,0,0,0,0,0,0
58000000000,0,23939522560,25769803776,0,137438953472,60112,0,58352,1760,4848,0,0,0,0.00,0,0,0,0,0,0,0
58500000000,0,23950008320,25769803776,0,137438953472,60192,0,58352,1840,4848,0,0,0,0.00,0,0,0,0,0,0,0
59000000000,0,23956299776,25769803776,0,137438953472,60240,0,59104,1136,4848,0,0,0,0.00,0,0,0,0,0,0,0
59500000000,0,23962591232,25769803776,0,137438953472,60288,0,59104,1184,4848,0,0,0,0.00,0,0,0,0,0,0,0
60000000000,0,23991951360,25769803776,0,137438953472,60512,0,59104,1408,4928,0,80,0,28.27,0,0,0,0,0,0,0
60500000000,0,24176500736,25769803776,0,137438953472,61920,0,57984,3936,6048,0,1120,0,45.86,0,0,0,0,0,0,0
61000000000,0,24642068480,25769803776,0,137438953472,65472,0,57984,7488,6048,0,0,0,0.00,0,0,0,0,0,0,0
61500000000,0,24839200768,25769803776,0,137438953472,66976,0,57984,8992,6656,0,608,0,29.50,0,0,0,0,0,0,0
62000000000,0,25071984640,25769803776,0,137438953472,68752,0,58432,10320,6896,0,240,0,12.24,0,0,0,0,0,0,0
62500000000,0,25160065024,25769803776,0,137438953472,69424,0,58176,11248,7152,0,256,0,42.81,0,0,0,0,0,0,0
63000000000,0,25363488768,25769803776,0,137438953472,70976,0,58512,12464,7152,0,0,0,0.00,0,0,0,0,0,0,0
63500000000,0,25543843840,25769803776,0,137438953472,72352,0,58624,13728,7376,0,224,0,20.29,0,0,0,0,0,0,0
64000000000,0,25669672960,25769803776,0,137438953472,73312,0,59728,13584,7648,0,272,0,35.84,0,0,0,0,0,0,0
